"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment","Food Access",
"06","California","06001422600","Alameda County, CA - 06001422600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422600","Alameda County, CA - 06001422600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422700","Alameda County, CA - 06001422700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422700","Alameda County, CA - 06001422700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422800","Alameda County, CA - 06001422800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422800","Alameda County, CA - 06001422800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422900","Alameda County, CA - 06001422900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001422900","Alameda County, CA - 06001422900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423000","Alameda County, CA - 06001423000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423000","Alameda County, CA - 06001423000","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423100","Alameda County, CA - 06001423100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423100","Alameda County, CA - 06001423100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423200","Alameda County, CA - 06001423200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423200","Alameda County, CA - 06001423200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423300","Alameda County, CA - 06001423300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423300","Alameda County, CA - 06001423300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423400","Alameda County, CA - 06001423400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423400","Alameda County, CA - 06001423400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423500","Alameda County, CA - 06001423500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423500","Alameda County, CA - 06001423500","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423601","Alameda County, CA - 06001423601","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423601","Alameda County, CA - 06001423601","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423602","Alameda County, CA - 06001423602","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423602","Alameda County, CA - 06001423602","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423700","Alameda County, CA - 06001423700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423700","Alameda County, CA - 06001423700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423800","Alameda County, CA - 06001423800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423800","Alameda County, CA - 06001423800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423901","Alameda County, CA - 06001423901","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423901","Alameda County, CA - 06001423901","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423902","Alameda County, CA - 06001423902","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001423902","Alameda County, CA - 06001423902","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001424001","Alameda County, CA - 06001424001","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001424001","Alameda County, CA - 06001424001","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001424002","Alameda County, CA - 06001424002","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001424002","Alameda County, CA - 06001424002","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425101","Alameda County, CA - 06001425101","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425101","Alameda County, CA - 06001425101","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425102","Alameda County, CA - 06001425102","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425102","Alameda County, CA - 06001425102","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425103","Alameda County, CA - 06001425103","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425103","Alameda County, CA - 06001425103","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425104","Alameda County, CA - 06001425104","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001425104","Alameda County, CA - 06001425104","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001426100","Alameda County, CA - 06001426100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001426100","Alameda County, CA - 06001426100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001426200","Alameda County, CA - 06001426200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001426200","Alameda County, CA - 06001426200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427100","Alameda County, CA - 06001427100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427100","Alameda County, CA - 06001427100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427200","Alameda County, CA - 06001427200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427200","Alameda County, CA - 06001427200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427300","Alameda County, CA - 06001427300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427300","Alameda County, CA - 06001427300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427600","Alameda County, CA - 06001427600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427600","Alameda County, CA - 06001427600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427700","Alameda County, CA - 06001427700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427700","Alameda County, CA - 06001427700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427800","Alameda County, CA - 06001427800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427800","Alameda County, CA - 06001427800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427900","Alameda County, CA - 06001427900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001427900","Alameda County, CA - 06001427900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428000","Alameda County, CA - 06001428000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428000","Alameda County, CA - 06001428000","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428100","Alameda County, CA - 06001428100","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428100","Alameda County, CA - 06001428100","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428200","Alameda County, CA - 06001428200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428200","Alameda County, CA - 06001428200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428301","Alameda County, CA - 06001428301","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428301","Alameda County, CA - 06001428301","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428302","Alameda County, CA - 06001428302","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428302","Alameda County, CA - 06001428302","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428400","Alameda County, CA - 06001428400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428400","Alameda County, CA - 06001428400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428500","Alameda County, CA - 06001428500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428500","Alameda County, CA - 06001428500","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428600","Alameda County, CA - 06001428600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428600","Alameda County, CA - 06001428600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428700","Alameda County, CA - 06001428700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001428700","Alameda County, CA - 06001428700","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06001430101","Alameda County, CA - 06001430101","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430101","Alameda County, CA - 06001430101","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430102","Alameda County, CA - 06001430102","2015","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06001430102","Alameda County, CA - 06001430102","2019","3.0","","Not Low Income, Low Access, Rural" (3),
"06","California","06001430200","Alameda County, CA - 06001430200","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430200","Alameda County, CA - 06001430200","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430300","Alameda County, CA - 06001430300","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430300","Alameda County, CA - 06001430300","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430400","Alameda County, CA - 06001430400","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430400","Alameda County, CA - 06001430400","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430500","Alameda County, CA - 06001430500","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430500","Alameda County, CA - 06001430500","2019","2.0","","Low Income, Low Access, Urban" (2),
"06","California","06001430600","Alameda County, CA - 06001430600","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430600","Alameda County, CA - 06001430600","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430700","Alameda County, CA - 06001430700","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430700","Alameda County, CA - 06001430700","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430800","Alameda County, CA - 06001430800","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430800","Alameda County, CA - 06001430800","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430900","Alameda County, CA - 06001430900","2015","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001430900","Alameda County, CA - 06001430900","2019","4.0","","Not Low Income, Low Access, Urban" (4),
"06","California","06001431000","Alameda County, CA - 06001431000","2015","4.0","","Not Low Income, Low Access, Urban" (4),
